[u'whhr40wAAAAJ', 'Carnegie Institution']
[u'BSm6BH0AAAAJ', 'Macquarie University']
[u'XvzO488AAAAJ', 'Marine Resources Research Institute']
[u'ghwK4nQAAAAJ', 'Durham University']
[u'bQvw1b0AAAAJ', 'University of Calgary']
[u'ax6--CsAAAAJ', 'University of Alberta']
[u'WnKu5MkAAAAJ', 'University of New South Wales']
[u'LV7qDkAAAAAJ', 'Universit Laval']
[u'NGPGek4AAAAJ', 'Universit de Montral']
[u'rVwrN44AAAAJ', 'University of the Pacific; Research Associate in Herpetology']
[u'ZGcPH-MAAAAJ', 'University of KwaZulu-Natal']
[u'BPYHzYQAAAAJ', 'University of London and Royal Botanic Gardens']
[u'BNmAuswAAAAJ', 'University of New South Wales']
[u'CAlipoMAAAAJ', 'Carleton University']
[u'uxUHGEEAAAAJ', 'University of Calgary']
[u'Tc4WxcsAAAAJ', 'James Cook University']
[u'1mUdFY4AAAAJ', 'Cary Institute of Ecosystem Studies']
[u'IIsCR74AAAAJ', 'Edith Cowan University']
[u'NsdPCvgAAAAJ', 'Stockholm University']
[u'f1Z3YxYAAAAJ', 'Director York Environmental Sustainability Institute']
[u'u-Mp2skAAAAJ', 'Sardar Patel University']
[u'JI-egoQAAAAJ', 'University of Glasgow']
[u'_bCapkwAAAAJ', 'Carleton University']
[u'Knzvf30AAAAJ', 'Percy FitzPatrick Institute of African Ornithology']
[u'BgBmEXgAAAAJ', 'University of Coimbra']
[u'zZ2L5KwAAAAJ', 'Johannes Gutenberg University Mainz']
[u'w8lSX_4AAAAJ', 'University of Manchester']
[u'UP6JgVoAAAAJ', 'Norwegian Institute for Nature Research']
[u'zUmaRTYAAAAJ', 'University of Fribourg']
[u'Nl5G3f4AAAAJ', 'Institute of Environmental Sciences']
[u'UKkJCvsAAAAJ', 'Institute of Nature Conservation']
[u'eg7JOSkAAAAJ', 'Wageningen University']
[u'hKmpu-EAAAAJ', 'University of the Aegean']
[u'kWkeHOEAAAAJ', 'University of Puerto Rico']
[u'IX70i1EAAAAJ', 'Institute of Nature Conservation']
[u'IYczilIAAAAJ', 'Monterey Bay Aquarium Research Institute']
[u'fOxx5ngAAAAJ', 'Institute of Oceanography']
[u'9evln6YAAAAJ', 'University of Tokyo']
[u'ZTr3eEEAAAAJ', 'Chiba University']
[u'jF3zgI8AAAAJ', 'Nagasaki University']
[u'Pa0iUlAAAAAJ', 'Assistant Professor of The Hakubi Center for Advanced Research']
[u'm6rhkNQAAAAJ', 'University of Guelph']
[u'2iBXvnsAAAAJ', 'Dalhousie University']
[u'jS-xGhAAAAAJ', 'Hungarian Academy of Science & Etvs University']
[u'LliEUY0AAAAJ', 'University of Sydney']
[u'su9e6OEAAAAJ', 'James Cook University']
[u'1BHUYOkAAAAJ', 'University of Jyvaskyla']
[u'lmYbEZEAAAAJ', 'Soka University']
[u'fDUWjCgAAAAJ', 'University of Cambridge']
[u'ILPDUb8AAAAJ', 'University of Tsukuba']
[u'CCnUeN8AAAAJ', 'Gund Institute']
[u'M4xPtJIAAAAJ', 'University of New South Wales']
[u'jJflDTsAAAAJ', 'Hiroshima University']
[u'QOWcMFoAAAAJ', 'University of Leeds']
[u'QnKKvJMAAAAJ', 'National University of Singapore']
[u'EHbuZpYAAAAJ', 'Federal University of Gois']
[u'RPl0E24AAAAJ', 'University of Exeter']
[u'I18b4BYAAAAJ', 'University of Southampton']
[u'Ft6QwaoAAAAJ', 'Carleton University']
[u'u7eviPQAAAAJ', 'University of Wrzburg']
[u'bieysOkAAAAJ', 'Anglia Ruskin University']
[u'Wc0rVdcAAAAJ', 'Lund University']
[u'0g2z34EAAAAJ', 'J. David Gladstone Institutes']
[u'SyYAMWEAAAAJ', 'University of Sheffield']
[u'tIiWkK4AAAAJ', 'Great Lakes Fishery Commission and Michigan State University']
[u'7sqqxnwAAAAJ', 'NOAA Northwest Fisheries Science Center']
[u'wi0rpUwAAAAJ', 'Leiden University']
[u'sINJAs8AAAAJ', 'University of York']
[u'ZBiEnkoAAAAJ', 'Sao Paulo State University (UNESP)']
[u'KhhU4TMAAAAJ', 'Ovidius University Constanta']
[u'y1FnAKQAAAAJ', 'Etvs Lorand University']
[u'UNPBhpgAAAAJ', 'Roskilde University']
[u'EzBhFB8AAAAJ', 'Imperial College London']
[u'hVm8yikAAAAJ', 'University of Melbourne']
[u'GVAIS9IAAAAJ', 'University of Bristol']
[u'j7NM59IAAAAJ', 'Percy FitzPatrick Institute - University of Cape Town']
[u'B-_yE1YAAAAJ', 'University of Hong Kong']
[u't5ejelMAAAAJ', 'University of Southampton']
[u'NvIGgwwAAAAJ', 'TINRO-Center']
[u'p94UE2IAAAAJ', 'Universitt Mainz']
[u'OujMdHkAAAAJ', 'Institute of Landscape Ecology and Resource Management']
[u'S6yWYosAAAAJ', 'University of East Anglia']
[u'PbVXhlIAAAAJ', 'University of Adelaide']
[u'BcAg54MAAAAJ', 'University of Buenos Aires']
[u'KMxPmkEAAAAJ', 'James Cook University']
[u'W6TB-BUAAAAJ', 'Percy FitzPatrick Institute of African Ornithology']
[u'z2Way98AAAAJ', 'Oxford University']
[u'xWhXLKIAAAAJ', 'Charles University in Prague']
[u'73j3lmgAAAAJ', 'Institute for Biology']
[u'T0MNJGgAAAAJ', 'Palacky University']
[u'6OASzzMAAAAJ', 'University of Ljubljana']
[u'5fY0Y6oAAAAJ', 'University of Regensburg']
[u'QLLdMBIAAAAJ', 'Port and Airport Research Institute']
[u'_IexFR8AAAAJ', 'Massey University']
[u'ybNlfD4AAAAJ', 'University of Turku (Finland)']
[u'i0MgN2EAAAAJ', 'Smithsonian Institution']
[u'SwDIb08AAAAJ', 'Lund University']
[u'QZldOkYAAAAJ', 'Norwegian Institute for Nature Research']
[u'PZF8MtMAAAAJ', 'University of Melbourne']
[u'HgHtyFIAAAAJ', 'University of British Columbia']
[u'XCWmQ6gAAAAJ', 'University of Windsor']
[u'd7ckencAAAAJ', 'University of Pretoria']
[u'jVK_50AAAAAJ', 'Institute of Geology']
[u'GyfslOUAAAAJ', 'Wilfrid Laurier University']
[u'Bky6h2cAAAAJ', 'Tartu University']
[u'wBRnfQ0AAAAJ', 'Middle East Technical University']
[u'T7e0uSQAAAAJ', 'University of Oslo']
[u'fBlZwFUAAAAJ', 'Universitt Hamburg']
[u'EJI5m0sAAAAJ', 'Institut de Recherche pour le Developpement']
[u'KhOw3nIAAAAJ', 'Ghent University']
[u'7TEruEkAAAAJ', 'Universit Catholique de Louvain']
[u'BcVGGQ4AAAAJ', 'Universit di Siena']
[u'rn0rENoAAAAJ', 'Federal University of Alagoas']
[u'nWfElQsAAAAJ', 'Memorial Sloan-Kettering Cancer Center']
[u'OyEbEDYAAAAJ', 'College of Forestry']
[u'cXjz4fIAAAAJ', 'Universit de Brest']
[u'-GmHH6cAAAAJ', 'University of Bergen']
[u'YLmBTT0AAAAJ', 'University of Pannonia']
[u'imC4WPsAAAAJ', 'UNESP - Univ Estadual Paulista']
[u'vFjqvIwAAAAJ', 'Stavropol Plague Control Research Institute']
[u'QxDBIqwAAAAJ', 'Palacky University in Olomouc']
[u'3hYfYygAAAAJ', 'Biology Center at Ceske Budejovice']
[u'ALWdHlEAAAAJ', 'University of Turku']
[u'0jlGnogAAAAJ', 'Czech Academy of Sciences & Univ. of South Bohemia']
[u'EPURlB8AAAAJ', 'Istanbul University']
[u'VLsLeIwAAAAJ', 'Helmholtz Center for Environmental Research - UFZ']
[u'LlB_xDMAAAAJ', 'Kumaun University(1980-1989)']
[u'v85IXUMAAAAJ', 'Smithsonian Institution']
[u'bpMWH24AAAAJ', 'Smithsonian Institution']
[u'qAH6RIMAAAAJ', 'Smithsonian Institution']
[u'q-MyazoAAAAJ', 'University of Quebec at Montreal']
[u'jJVxkl0AAAAJ', 'Simon Fraser University']
[u'P8o1o3MAAAAJ', 'Nicolaus Copernicus University Toru']
[u'bIDJUzAAAAAJ', 'University of Puerto Rico']
[u'sFrh6ycAAAAJ', 'University of St Andrews']
[u'6jtxReMAAAAJ', 'Imperial College London']
[u'p4xPms4AAAAJ', 'USGS Patuxent Wildlife Research Center']
[u'4bx7j7sAAAAJ', 'Smithsonian Institution']
[u'SfWToWoAAAAJ', 'James Cook University']
[u'34tjQjEAAAAJ', 'Cary Institute of Ecosystem Studies']
[u'kgytuo0AAAAJ', 'University of Melbourne']
[u'p1rT1QQAAAAJ', 'University of Glasgow']
[u'NikWl-MAAAAJ', 'University of Bern']
[u'lgm0hqIAAAAJ', 'Wageningen UR / Radboud University Nijmegen']
[u'X419fPAAAAAJ', 'Aarhus University']
[u'20oOZCgAAAAJ', 'Professor and Chair of the Department Molecular Systems Biology at the University of Vienna']
[u'KaOFSVcAAAAJ', 'Ph.D. student at College of Life Sciences']
[u'oKP-T74AAAAJ', 'University of Portsmouth and University of Alaska Fairbanks']
[u'X0L53S4AAAAJ', 'Laboratoire ThMA UMR 6049 CNRS - Universit de Franche-Comt']
[u'gXVSxRcAAAAJ', 'University of Aberdeen']
[u'4YpbZs4AAAAJ', 'Postdoc Uppsala University']
[u'CiZeoPQAAAAJ', 'University of Manchester']
[u'MooU9YIAAAAJ', 'University of Puerto Rico']
[u'kKy7joYAAAAJ', 'University of Gttingen']
[u'Y4LhIRkAAAAJ', 'Universiti Putra Malaysia']
[u'NmbFM6sAAAAJ', 'Hokkaido University']
[u'72fIiRsAAAAJ', 'Lab. Ecology & Systematics Faculty of Science University of the Ryukyus']
[u'YP_hcWwAAAAJ', 'National University of Singapore']
[u'-PbG6EEAAAAJ', 'Forest Research Institute Malaysia']
[u'qY6KJI4AAAAJ', 'Kyushu University']
[u'kzT-UdoAAAAJ', 'Aarhus University']
[u'y-J_isgAAAAJ', 'Hokkaido University']
[u'n6xgxgEAAAAJ', 'Ben Gurion University']
[u'1f6Py1AAAAAJ', 'Centers for Disease Control and Prevention']
[u'Vt-y5xcAAAAJ', 'National Institute for Agro-Environmental Sciences']
[u'_5CScaYAAAAJ', 'Seoul National University']
[u'UvHrbWQAAAAJ', 'Universit Libre de Bruxelles']
[u'l41MZb0AAAAJ', 'University of Queensland']
[u'R9sCM7IAAAAJ', 'Ilia State University']
[u'0pRvHzQAAAAJ', 'University of Jyvskyl']
[u'y_GjvGoAAAAJ', 'Ilia State University. Tbilisi']
[u'5SRTuN8AAAAJ', 'Wageningen University']
[u'aU3Ag4MAAAAJ', 'University of Copenhagen']
[u'Wea13k8AAAAJ', 'Guangxi Teachers Education University']
[u'ukRrqKEAAAAJ', 'University of Debrecen']
[u'6ORJhioAAAAJ', 'Institute of Ecology']
